PhraseID,EN,IT,PT-BR,TR,ES-ES,SV,NL
QID333_Choice1,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID333_Choice2,1,1,1,1,1,1,1
QID333_Choice3,2,2,2,2,2,2,2
QID333_Choice4,3,3,3,3,3,3,3
QID333_Choice5,4,4,4,4,4,4,4
QID333_Choice6,5,5,5,5,5,5,5
QID333_Choice7,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID363_QuestionText,"Would you experience this immaterial essence as <strong>positive or negative</strong>, if you consider&nbsp;buying second-hand clothing?&nbsp;","Proveresti questa essenza immateriale come <strong>positiva o negativa</strong>, se consideri&nbsp;l'acquisto di abbigliamento di seconda mano?&nbsp;","Você sentiria essa essência imaterial como <strong>positiva ou negativa</strong>, se considerar&nbsp;comprar roupas de segunda mão?&nbsp;","İkinci el kıyafet satın almayı düşünürken, bu manevi özü <b>olumlu mu yoksa olumsuz</b> mu olarak mı deneyimlersiniz?",¿Experimentarías esta esencia inmaterial como <strong>positiva o negativa</strong> si consideras comprar ropa de segunda mano?&nbsp;,"Skulle du uppleva denna immateriella essens som <strong>positiv eller negativ</strong>, om du överväger att köpa second-hand-kläder?&nbsp;","Zou je deze immateriële essentie als <strong>positief of negatief</strong> ervaren, als je overweegt tweedehands kleding te kopen?"
QID363_Choice1,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;
QID363_Label1,Negative,Negativa,Negativo,Olumsuz,Negativo,Negativ,<p>Negatief</p>➘
QID363_Label2,Neutral,Neutro,Neutro,Nötr,Neutral,Neutral,Neutraal
QID363_Label3,Positive,Positivo,Positivo,Olumlu,Positivo,Positiv,<p>Positief</p>➘
QID363_LabelNA,Not Applicable,Non applicabile,Não se aplica,Geçerli Değil,No aplicable,Ej ej tillämpligt,<p>Niet van toepassing</p>➘
QID334_QuestionText,To what extent does the potential transfer of the previous owner’s immaterial essence&nbsp;<strong>influence your decision</strong> to purchase or avoid second-hand clothing?,In che misura i potenziali rischi per la salute <strong>influenzano la tua decisione</strong> di acquistare o evitare l’abbigliamento di seconda mano?,Em que medida a potencial transferência da essência imaterial do dono anterior&nbsp;<strong>influencia sua decisão</strong> de comprar ou evitar roupas de segunda mão?,"Önceki sahibinin manevi özünün aktarılma ihtimali, ikinci el kıyafet satın alma ya da almama kararınızı ne ölçüde <strong>etkiliyor</strong>?",¿Hasta qué punto <strong>influye en tu decisión</strong> de comprar o evitar ropa de segunda mano la posible transferencia de la esencia inmaterial del propietario anterior?,I vilken utsträckning <strong>påverkar</strong> den potentiella överföringen av den tidigare ägarens immateriella essens ditt beslut att köpa eller undvika second-hand-kläder?,In welke mate <strong>beïnvloedt</strong> de mogelijke overdracht van de immateriële essentie van de vorige eigenaar je beslissing om tweedehands kleding te kopen of te vermijden?
QID334_Choice9,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID334_Choice10,1,1,1,1,1,1,1
QID334_Choice11,2,2,2,2,2,2,2
QID334_Choice12,3,3,3,3,3,3,3
QID334_Choice13,4,4,4,4,4,4,4
QID334_Choice14,5,5,5,5,5,5,5
QID334_Choice15,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID165_QuestionText,"<span style=""color:#000000;""><b>Health risk</b></span>","<span style=""color:#000000;""><b>Rischio per la salute</b></span>","<span style=""color:#000000;""><b>Risco à saúde</b></span>","<span style=""color:#000000;""><b>Sağlık riski</b></span>","<span style=""color:#000000;""><b>Riesgo para la salud</b></span>","<span style=""color:#000000;""><b>Hälsorisk</b></span>",<b>Gezondheidsrisico</b>
QID166_QuestionText,"<meta charset=""UTF-8"" />How much do you&nbsp;<strong>associate</strong>&nbsp;second-hand clothing with&nbsp;<strong>potential health risks</strong>? (e.g., skin infections, allergies, parasites)","<meta charset=""UTF-8"" />Quanto associ l’abbigliamento di seconda mano a <strong>potenziali rischi per la salute</strong>? (ad es., infezioni cutanee, allergie, parassiti)","<meta charset=""UTF-8"" />Quanto você <strong>associa</strong> roupas de segunda mão a <strong>potenciais riscos à saúde</strong>? (por exemplo, infecções de pele, alergias, parasitas)","İkinci el kıyafetleri <b>potansiyel sağlık riskleriyle</b> (örn. cilt enfeksiyonları, alerjiler, parazitler) <b>ne ölçüde ilişkilendirirsiniz</b>?","<meta charset=""UTF-8"" />¿Cuánto&nbsp;<strong>relacionas</strong>&nbsp;la ropa de segunda mano con&nbsp;<strong>posibles riesgos para la salud</strong>? (por ejemplo, infecciones de la piel, alergias, parásitos)","<meta charset=""UTF-8"" />Hur mycket&nbsp;<strong>associerar</strong>&nbsp;du second-hand-kläder med&nbsp;<strong>potentiella hälsorisker</strong>? (t.ex. hudinfektioner, allergier, parasiter)","<strong>In hoeverre associeer je</strong> tweedehands kleding met <strong>potentiële gezondheidsrisico's</strong>? (bijv. huidinfecties, allergieën, parasieten)"
QID166_Choice1,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID166_Choice2,1,1,1,1,1,1,1
QID166_Choice3,2,2,2,2,2,2,2
QID166_Choice4,3,3,3,3,3,3,3
QID166_Choice5,4,4,4,4,4,4,4
QID166_Choice6,5,5,5,5,5,5,5
QID166_Choice7,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID167_QuestionText,To what extent do the potential health risks&nbsp;<strong>influence your decision</strong> to purchase or avoid second-hand clothing?,In che misura i potenziali rischi per la salute <strong>influenzano la tua decisione</strong> di acquistare o evitare l’abbigliamento di seconda mano?,Em que medida os potenciais riscos à saúde&nbsp;<strong>influenciam sua decisão</strong> de comprar ou evitar roupas de segunda mão?,"<b>Potansiyel sağlık riskleri</b>, ikinci el kıyafet <b>satın alma veya kaçınma kararınızı</b> hangi ölçüde etkiler?",¿En qué medida los posibles riesgos para la salud&nbsp;<strong>influyen en tu decisión</strong> de comprar o evitar ropa de segunda mano?,I vilken utsträckning <strong>påverkar de potentiella hälsoriskerna ditt beslut</strong> att köpa eller undvika secondhandkläder?,<strong>In welke mate beïnvloeden</strong> de potentiële gezondheidsrisico's je beslissing om tweedehands kleding te kopen of te vermijden?
QID167_Choice9,0. Not at all,0. Per nulla,0. Nem um pouco,0. Hiç,0. En absoluto,0. Inte alls,0. Helemaal niet
QID167_Choice10,1,1,1,1,1,1,1
QID167_Choice11,2,2,2,2,2,2,2
QID167_Choice12,3,3,3,3,3,3,3
QID167_Choice13,4,4,4,4,4,4,4
QID167_Choice14,5,5,5,5,5,5,5
QID167_Choice15,6. Very much,6. Moltissimo,6. Muitíssimo,6. Çok fazla,6. Muchísimo,6. Väldigt mycket,6. Heel erg
QID176_QuestionText,<strong>I describe myself as:</strong>,Sono una persona:,<strong>Eu me vejo como alguém:</strong>,<strong>Kendimi ………………………………… olarak görürüm:</strong>,<strong>Me describo como:</strong>,"<meta charset=""UTF-8"" />➘<p><strong>Jag ser mig själv som:</strong></p>➘",<strong>Ik beschrijf mezelf als:</strong>
QID176_Choice1,"Extraverted, enthusiastic.","Estroversa, esuberante.","Extrovertido, entusiasta.","Dışa dönük, istekli.","Extravertida, entusiasta.","<meta charset=""UTF-8"" />➘<p>Utåtriktad, entusiastisk.</p>➘","Extravert, enthousiast."
QID176_Choice2,"Critical, quarrelsome.","Polemica, litigiosa.","Crítico, briguento.","Eleştirel, kavgacı.","Crítica, combativa.","<meta charset=""UTF-8"" />➘<p>Kritisk, grälsjuk.</p>➘","Kritisch, ruziezoekend."
QID176_Choice3,"Dependable, self-disciplined.","Affidabile, auto-disciplinata.","Confiável, auto-disciplinado.","Güvenilir, öz-disiplinli.","Fiable, auto-discilplinada","<meta charset=""UTF-8"" />➘<p>Pålitlig, självdisciplinerad.</p>➘","Grondig, gedisciplineerd."
QID176_Choice4,"Anxious, easily upset.","Ansiosa, che si agita facilmente.","Ansioso, que se chateia facilmente.","Kaygılı, kolaylıkla hayal kırıklığına uğrayan.","Ansioso, fácilment alterable.","<meta charset=""UTF-8"" />➘<p>Ängslig, lätt upprörd.</p>➘","Angstig, makkelijk van streek te brengen."
QID176_Choice5,"Open to new experiences, complex.","Aperta alle nuove esperienze, con molti interessi.","Aberto a novas experiências, complexo.","Yeni yaşantılara açık, karmaşık.","Oberta a noves experiències, polifacètico.","<meta charset=""UTF-8"" />➘<p>Öppen för nya erfarenheter, komplex.</p>➘","Open voor nieuwe ervaringen, levendige fantasie."
QID176_Choice6,"Reserved, quiet.","Riservata, silenziosa.","Reservado, quieto.","Çekingen, sessiz.","Reservada, callada.","<p>Reserverad, tyst.</p>➘","Gereserveerd, stil."
QID176_Choice7,"Sympathetic, warm.","Comprensiva, affettuosa.","Simpático, acolhedor.","Sempatik, sıcak.","Comprensiva, afectuosa.","<p>Sympatisk, varm.</p>➘","Sympathiek, vriendelijk."
QID176_Choice8,"Disorganized, careless.","Disorganizzata, distratta.","Desorganizado, descuidado.","Altüst olmuş, dikkatsiz.","<meta charset=""UTF-8"" />➘<p>Desorganitzada, descuidada.</p>➘","<meta charset=""UTF-8"" />➘<p>Rörig, slarvig.</p>➘","Lui, gemakzuchtig."
QID176_Choice9,"Calm, emotionally stable.","Tranquilla, emotivamente stabile.","Calmo, emocionalmente estável.","Sakin, duygusal olarak dengeli.","<p>Serena, emocionalment estable.</p>➘","<p>Lugn, emotionellt stabil.</p>➘","Kalm, emotioneel stabiel."
QID176_Choice11,"Attention check, select strongly agree.","Per favore, seleziona totalmente d’accordo.","Verificação de atenção, selecione concordo totalmente.",Dikkat testi: “Kesinlikle katılıyorum” seçeneğini işaretleyin.,Pregunta de atención: selecciona totalmente en acuerdo.,"<p class=""p1"" style=""caret-color: rgb(0, 0, 0); color: rgb(0, 0, 0);"">Uppmärksamhetskontroll: välj ‘Håller med fullständigt</p>➘",Aandachtspunt: kies helemaal eens.
QID176_Choice10,"Conventional, uncreative.","Tradizionalista, abitudinaria.","Convencional, sem criatividade.","Geleneksel, yaratıcı olmayan.","Tradicional, poc imaginativo.","<p>Konventionell, okreativ.</p>➘","Weinig artistieke interesse, weinig creatief."
QID176_Answer1,Strongly disagree,Fortemente in disaccordo ,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID176_Answer2,Disagree,Moderatamente in disaccordo ,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID176_Answer3,Somewhat disagree,Leggermente in disaccordo ,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID176_Answer4,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID176_Answer5,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID176_Answer6,Agree,Moderatamente d’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID176_Answer7,Strongly agree,Fortemente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID353_QuestionText,I often feel awe.,Provo spesso un senso di profonda meraviglia e soggezione.,<p>Muitas vezes sinto admiração por coisas ou pessoas ao meu redor.</p>➘,Sık sık hayranlık duyarım.,A menudo experimento un profundo sentimiento de asombro y sobrecogimiento.,Jag får ofta en känsla av överväldigande beundran.,<p>Ik voel vaak ontzag (ook wel verwondering genoemd).</p>➘
QID353_Choice8,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID353_Choice9,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID353_Choice10,Somewhat disagree,Leggermente in disaccordo,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID353_Choice11,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID353_Choice12,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID353_Choice13,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID353_Choice14,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID358_QuestionText,I see beauty all around me.&nbsp;,<p>Percepisco la bellezza tutt’attorno a me.</p>➘,<p>Eu percebo a beleza ao meu redor.</p>➘,Etrafımda her yerde güzellik görüyorum.&nbsp;,Percibo la belleza que me rodea.,Jag ser det vackra i världen omkring mig.,<p>Ik zie overal schoonheid om me heen.</p>➘
QID358_Choice8,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID358_Choice9,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID358_Choice10,Somewhat disagree,Leggermente in disaccordo,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID358_Choice11,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID358_Choice12,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID358_Choice13,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID358_Choice14,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID357_QuestionText,I feel wonder almost every day.&nbsp;,<p>Provo meraviglia quasi tutti i giorni.</p>➘,<p>Eu me sinto maravilhado(a) quase todos os dias.</p>➘,Hemen hemen her gün hayret hissediyorum.&nbsp;,Casi todos los días siento admiración y maravilla.,Jag känner förundran nästan varje dag.,<p>Ik voel me verwonderd bijna elke dag.</p>➘
QID357_Choice8,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID357_Choice9,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID357_Choice10,Somewhat disagree,Leggermente in disaccordo,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID357_Choice11,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID357_Choice12,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID357_Choice13,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID357_Choice14,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID355_QuestionText,I have many opportunities to see the beauty of nature.&nbsp;,<p>Ho molte opportunità di vedere la bellezza della natura.</p>➘,<p>Eu tenho muitas oportunidades de ver a beleza da natureza.</p>➘,Doğanın güzelliğini görme fırsatım çok.,Dispongo de muchas oportunidades para contemplar la belleza de la naturaleza.,Det finns många möjligheter att se naturens skönhet i min vardag.,Ik heb veel gelegenheden om de schoonheid van de natuur te zien.
QID355_Choice8,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID355_Choice9,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID355_Choice10,Somewhat disagree,Leggermente in disaccordo,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID355_Choice11,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID355_Choice12,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID355_Choice13,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID355_Choice14,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID354_QuestionText,I seek out experiences that challenge my understanding of the world.&nbsp;,<p>Io ricerco esperienze che sfidano la mia visione del mondo.</p>➘,<p>Eu busco experiências que desafiam minha compreensão do mundo.</p>➘,Dünyayı anlama biçimimi zorlayan deneyimler ararım.&nbsp;,Busco experiencias que desafíen mi comprensión del mundo.,Jag letar efter sånt som utmanar min förståelse av världen.,Ik zoek ervaringen die mijn begrip van de wereld uitdagen.
QID354_Choice8,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID354_Choice9,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID354_Choice10,Somewhat disagree,Leggermente in disaccordo,Discordo parcialmente,Kısmen katılmıyorum,Algo en desacuerdo,Håller inte riktigt med,Eerder oneens
QID354_Choice11,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID354_Choice12,Somewhat agree,Leggermente d’accordo,Concordo parcialmente,Kısmen katılıyorum,Algo de acuerdo,Håller med lite grann,Eerder eens
QID354_Choice13,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID354_Choice14,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID177_QuestionText,"The following scale represents a range of <strong>political views</strong>, from extremely <strong>progressive (left) </strong>to extremely <strong>conservative (right)</strong>.<br />➘<br />➘Please select the option that best describes your political stance. If you have no interest in politics or no specific political view, select the last option.","La seguente scala rappresenta una gamma di <strong>opinioni politiche</strong>, da estremamente<strong> progressista (sinistra) </strong>a estremamente <strong>conservatrice (destra).</strong> Per favore, seleziona l’opzione che meglio descrive la tua posizione politica. Se non hai interesse per la politica o non hai una visione politica specifica, seleziona l’ultima opzione.","A escala a seguir representa uma gama de <strong>visões políticas</strong>, de extremamente <strong>progressista (esquerda)</strong> a extremamente <strong>conservador (direita)</strong>.<br />➘<br />➘Por favor, selecione a opção que melhor descreve sua posição política. Se você não tem interesse em política ou não possui uma visão política específica, selecione a última opção.","Aşağıdaki ölçek, <strong>politik görüş</strong> yelpazesini son derece <strong>ilerici (sol) </strong>yaklaşımdan son derece <strong>muhafazakâr (sağ)</strong> yaklaşıma kadar göstermektedir.<br />➘<br />➘Lütfen siyasi duruşunuzu en iyi tanımlayan seçeneği işaretleyin. Siyasetle ilgilenmiyorsanız veya belirli bir politik görüşünüz yoksa, lütfen son seçeneği seçin.","La siguiente escala representa un rango de <strong>opiniones políticas</strong>, desde extremadamente <strong>progresista (izquierda)</strong> hasta extremadamente <strong>conservador (derecha)</strong>.<br />➘<br />➘Por favor, selecciona la opción que mejor describa tu postura política. Si no tienes interés en la política o no tienes una opinión política específica, selecciona la última opción.","Följande skala representerar ett spektrum av <strong>politiska åsikter</strong>, från extremt <strong>progressiva (vänster)</strong> till extremt <strong>konservativa (höger)</strong>.<br />➘<br />➘Vänligen välj det alternativ som bäst beskriver din politiska ståndpunkt. Om du inte har något intresse för politik eller ingen specifik politisk åsikt, välj det sista alternativet.","De volgende schaal vertegenwoordigt een scala aan <strong>politieke opvattingen</strong>, van <strong>extreem progressief (links)</strong> tot <strong>extreem conservatief (rechts)</strong>.<br />➘<br />➘Selecteer alstublieft de optie die het beste je politieke standpunt beschrijft. Als je geen interesse hebt in politiek of geen specifieke politieke visie hebt, selecteer dan de laatste optie."
QID177_Choice9,Extremely progressive,Estremamente progressista,Extremamente progressista,Son derece ilerici,Extremadamente progresista,Extremt progressiv,Extreem progressief<br />
QID177_Choice10,Progressive,Progressista,Progressista,İlerici,Progresista,Progressiv,Progressief<br />
QID177_Choice11,Slightly progressive,Leggermente progressista,Levemente progressista,Biraz ilerici,Ligeramente progresista,Något progressiv,Enigszins progressief<br />
QID177_Choice12,Moderate,Moderato,Moderado,Merkez,Moderado,Moderat,Gematigd<br />
QID177_Choice13,Slightly conservative,Leggermente conservatore/conservatrice,Levemente conservador,Biraz muhafazakâr,Ligeramente conservador,Något konservativ,Enigszins conservatief<br />
QID177_Choice14,Conservative,Conservatore/conservatrice,Conservador,Muhafazakâr,Conservador,Konservativ,Conservatief<br />
QID177_Choice15,Extremely conservative,Estremamente conservatore/conservatrice,Extremamente conservador,Son derece muhafazakâr,Extremadamente conservador,Extremt konservativ,Extreem conservatief<br />
QID177_Choice16,"<span style=""color:#95a5a6;""><strong>Not interested in politics or no political view</strong></span>","<span style=""color:#95a5a6;""><strong>Non interessato/a alla politica o senza una visione politica</strong></span>","<span style=""color:#95a5a6;""><strong>Não interessado em política ou sem opinião política</strong></span>","<span style=""color:#95a5a6;""><strong>Siyasetle ilgilenmiyorum veya belirli bir politik görüşüm yok</strong></span>","<span style=""color:#95a5a6;""><strong>No interesado en la política o sin opinión política</strong></span>","<span style=""color:#95a5a6;""><strong>Inte intresserad av politik eller ingen politisk åsikt</strong></span>","<span style=""color:#95a5a6;""><strong>Niet geïnteresseerd in politiek of geen politieke voorkeur</strong></span>"
QID335_QuestionText,"Regardless of whether you belong to a particular religion, <strong>how religious</strong> would you say <strong>you are</strong>?<br />➘<br />➘Please use a scale from 0 to 10, where 0 = &quot;Not at all religious&quot; and 10 = &quot;Very religious&quot;.","Indipendentemente dal fatto che tu appartenga a una particolare religione, <strong>quanto ti consideri religioso</strong>?<br />➘<br />➘Per favore, usa una scala da 0 a 10, dove 0 = ""Per niente religioso"" e 10 = ""Molto religioso"".","Independentemente de você pertencer a uma religião específica, <strong>quão religioso</strong> você diria que <strong>você é</strong>?<br />➘<br />➘Por favor, use uma escala de 0 a 10, onde 0 = ""Nada religioso"" e 10 = ""Muito religioso"".","Belirli bir dine mensup olup olmamanızdan bağımsız olarak, <strong>ne kadar dindar</strong> olduğunuzu <strong>söylerdiniz</strong>?<br />➘<br />➘Lütfen 0 = ""Hiç dindar değilim"" ve 10 = ""Çok dindarım"" olacak şekilde 0’dan 10’a kadar bir ölçek kullanın.","Independientemente de si perteneces a una religión en particular, <strong>¿qué tan religioso</strong> dirías que <strong>eres</strong>?<br />➘<br />➘Por favor, usa una escala del 0 al 10, donde 0 = ""Nada religioso"" y 10 = ""Muy religioso"".","Oavsett om du tillhör en viss religion, <strong>hur religiös</strong> skulle du säga att <strong>du är</strong>?<br />➘<br />➘Använd en skala från 0 till 10, där 0 = ""Inte alls religiös"" och 10 = ""Mycket religiös"".","Ongeacht of je tot een bepaalde religie behoort, <strong>hoe religieus</strong> zou je zeggen dat <strong>je bent</strong>?<br />➘<br />➘Gebruik alstublieft een schaal van 0 tot 10, waarbij 0 = ""Helemaal niet religieus"" en 10 = ""Zeer religieus""."
QID335_Choice1,0. Not at all religious,0. Per niente religioso,0. Nada religioso,0. Hiç dindar değilim,0. Nada religioso,0. Inte alls religiös,0. Helemaal niet religieus
QID335_Choice2,1,1,1,1,1,1,1
QID335_Choice3,2,2,2,2,2,2,2
QID335_Choice4,3,3,3,3,3,3,3
QID335_Choice5,4,4,4,4,4,4,4
QID335_Choice16,5,5,5,5,5,5,5
QID335_Choice17,6,6,6,6,6,6,6
QID335_Choice18,7,7,7,7,7,7,7
QID335_Choice19,8,8,8,8,8,8,8
QID335_Choice20,9,9,9,9,9,9,9
QID335_Choice21,10. Very religious,10. Molto religioso,10. Muito religioso,10. Çok dindarım,10. Muy religioso,10. Mycket religiös,10. Zeer religieus
QID326_QuestionText,I believe in <strong>telepathy</strong> (mind-reading).,Credo nella <strong>telepatia</strong> (lettura della mente).,Acredito na <strong>telepatia</strong> (ler mentes).,<strong>Telepatiye</strong> (zihin okuma) inanıyorum.,"<meta charset=""UTF-8"" />➘<p>Creo en la <strong>telepatía</strong> (lectura de la mente).</p>➘",Jag tror på <strong>telepati</strong> (tankeläsning).,Ik geloof in <strong>telepathie</strong> (gedachtenlezen).
QID326_Choice6,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID326_Choice7,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID326_Choice8,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID326_Choice9,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID326_Choice10,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
QID331_QuestionText,"I believe in <strong>clairvoyance</strong> (psychic forces, fortune telling).","Credo nella <strong>chiaroveggenza</strong>  (psychic forces, fortune telling).","Acredito na <strong>clarividência</strong> (forças psíquicas, leitura da sina).","<strong>Durugörüye</strong> (psişik güçler, fal bakma) inanıyorum.","<meta charset=""UTF-8"" />➘<p>Creo en la <strong>clarividencia</strong> (fuerzas psíquicas, adivinación del porvenir).</p>➘","Jag tror på <strong>klärvoajans</strong> (psykiska krafter, spådom).","Ik geloof in <strong>helderziendheid</strong> (paranormale krachten, waarzeggerij)."
QID331_Choice6,Strongly disagree,Totalmente in disaccordo,Discordo totalmente,Hiç katılmıyorum,Totalmente en desacuerdo,Håller inte alls med,Helemaal oneens
QID331_Choice7,Disagree,In disaccordo,Discordo,Katılmıyorum,En desacuerdo,Håller inte med,Oneens
QID331_Choice8,Neither agree nor disagree,Né d’accordo né in disaccordo,Nem concordo nem discordo,Ne katılıyorum ne katılmıyorum,Ni de acuerdo ni en desacuerdo,Varken håller med eller håller inte med,Evenveel mee eens als oneens
QID331_Choice9,Agree,D’accordo,Concordo,Katılıyorum,De acuerdo,Håller med,Eens
QID331_Choice10,Strongly agree,Totalmente d’accordo,Concordo totalmente,Tamamen katılıyorum,Totalmente de acuerdo,Håller med fullständigt,Helemaal eens
